Row ID;Row Name;materialId01;materialId02;materialId03;materialId04;materialId05;materialId06;itemNum01;itemNum02;itemNum03;itemNum04;itemNum05;itemNum06;materialCate01;materialCate02;materialCate03;materialCate04;materialCate05;materialCate06;isDisableDispNum01;isDisableDispNum02;isDisableDispNum03;isDisableDispNum04;isDisableDispNum05;isDisableDispNum06
348020;Lucerne;21005;21001;21002;20652;-1;-1;2;4;12;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348030;Banished Knight's Halberd;21005;21001;21002;15060;-1;-1;2;3;10;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348040;Commander's Standard;21005;20801;21003;20831;-1;-1;2;10;15;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348050;Nightrider Glaive;21005;21003;20654;21012;-1;-1;3;13;13;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348060;Ripple Crescent Halberd;21006;21002;20810;15420;-1;-1;7;20;20;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348070;Vulgar Militia Saw;21005;21000;20723;21002;-1;-1;2;10;15;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348080;Golden Halberd;21005;21010;20683;20811;-1;-1;3;3;20;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348090;Glaive;21005;21002;20775;20681;-1;-1;2;13;15;18;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348100;Loretta's War Sickle;21005;21006;21010;20811;-1;-1;2;6;6;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348110;Guardian's Swordspear;21005;21013;21002;20683;-1;-1;2;7;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348130;Vulgar Militia Shotel;21005;21001;21002;20691;-1;-1;2;6;15;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348140;Dragon Halberd;21005;21007;20751;20652;-1;-1;2;3;10;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348150;Gargoyle's Halberd;21005;21002;20775;20761;-1;-1;3;16;10;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348160;Gargoyle's Black Halberd;21005;21003;21010;21012;-1;-1;2;20;5;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
349000;Scythe;21005;21001;21002;20723;-1;-1;2;5;16;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
349010;Grave Scythe;21005;21001;20654;21012;-1;-1;2;7;20;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
349020;Halo Scythe;21005;21003;21013;21010;-1;-1;2;16;6;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
349060;Winged Scythe;21005;21001;15430;21012;-1;-1;2;10;12;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350000;Whip;21001;21006;15030;15400;-1;-1;3;1;4;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350020;Thorned Whip;21001;20723;20753;15030;-1;-1;3;15;8;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350030;Magma Whip Candlestick;21006;21007;20850;20682;-1;-1;5;3;15;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350050;Hoslow's Petal Whip;21006;21004;15400;20831;-1;-1;5;15;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350060;Giant's Red Braid;2961;21008;21003;20682;-1;-1;1;7;15;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
350070;Urumi;21005;21004;21006;20825;-1;-1;2;10;4;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351000;Caestus;21004;15020;-1;-1;-1;-1;2;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351010;Spiked Caestus;21004;21002;15020;-1;-1;-1;4;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351060;Grafted Dragon;2950;21007;21008;21003;-1;-1;1;5;6;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351070;Iron Ball;21005;21011;-1;-1;-1;-1;2;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351080;Star Fist;21004;21002;20723;-1;-1;-1;15;8;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351100;Katar;21005;21002;20685;-1;-1;-1;2;6;6;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351110;Clinging Bone;21008;15100;21003;20845;-1;-1;4;10;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351120;Veteran's Prosthesis;21005;21003;15430;20652;-1;-1;2;16;8;18;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
351130;Cipher Pata;21010;20830;20683;20811;-1;-1;8;20;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
352000;Hookclaws;21005;21002;20810;20691;-1;-1;2;9;9;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
352010;Venomous Fang;21005;20650;15150;20770;-1;-1;2;12;5;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
352020;Bloodhound Claws;21005;21002;15030;20831;-1;-1;3;15;7;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
352030;Raptor Talons;21005;21006;15430;15080;-1;-1;2;4;6;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353000;Prelate's Inferno Crozier;21005;21004;20682;20740;-1;-1;5;15;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353010;Watchdog's Staff;21002;21003;20654;21009;-1;-1;15;15;15;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353020;Great Club;21000;21001;21013;21010;-1;-1;10;10;8;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353030;Envoy's Greathorn;21005;21006;21010;20820;-1;-1;5;5;5;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353040;Duelist Greataxe;21005;21004;21002;20681;-1;-1;4;12;12;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353050;Axe of Godfrey;2957;21005;21013;20685;-1;-1;1;5;10;40;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353060;Dragon Greatclaw;21007;21008;21003;20652;-1;-1;5;5;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353070;Staff of the Avatar;21005;21013;21010;20683;-1;-1;4;8;5;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353080;Fallingstar Beast Jaw;21011;21008;21003;20852;-1;-1;8;4;15;9;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353100;Ghiza's Wheel;21005;21006;21004;20723;-1;-1;4;7;20;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353110;Giant-Crusher;21002;21003;20682;-1;-1;-1;40;20;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353120;Golem's Halberd;21002;21003;21011;21012;-1;-1;25;15;5;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353130;Troll's Hammer;21002;21013;21010;20682;-1;-1;30;5;3;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353140;Rotten Staff;21005;21013;21010;20801;-1;-1;4;8;5;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
353150;Rotten Greataxe;21005;21002;20801;20770;-1;-1;4;15;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354000;Torch;21000;20775;20802;-1;-1;-1;1;1;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354020;Steel-Wire Torch;21001;15400;21004;20802;-1;-1;1;2;1;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354040;St. Trina's Torch;21005;21013;20651;20800;-1;-1;1;1;10;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354050;Ghostflame Torch;21005;15100;20825;20800;-1;-1;1;5;10;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354060;Beast-Repellent Torch;21001;15150;20710;20802;-1;-1;2;2;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
354070;Sentry's Torch;21013;21010;21012;20802;-1;-1;1;1;1;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360000;Buckler;21101;21006;20810;-1;-1;-1;1;2;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360010;Perfumer's Shield;21101;21005;21010;20683;-1;-1;1;1;1;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360020;Man-Serpent's Shield;21101;21005;20850;-1;-1;-1;1;1;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360030;Rickety Shield;21101;21000;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360040;Pillory Shield;21101;21000;21004;-1;-1;-1;1;3;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360060;Beastman's Jar-Shield;21101;15410;15341;-1;-1;-1;2;10;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360070;Red Thorn Roundshield;21101;21000;20775;-1;-1;-1;1;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360080;Scripture Wooden Shield;21101;21000;20680;-1;-1;-1;1;2;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360090;Riveted Wooden Shield;21101;21000;21004;-1;-1;-1;1;2;4;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360100;Blue-White Wooden Shield;21101;21000;21004;15420;-1;-1;1;2;4;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360110;Rift Shield;21101;21005;21004;21002;-1;-1;1;1;3;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360120;Iron Roundshield;21101;21005;21002;20810;-1;-1;1;1;2;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360130;Gilded Iron Shield;21101;21005;20685;-1;-1;-1;1;1;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360140;Ice Crest Shield;21101;21005;21009;20810;-1;-1;1;1;1;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360150;Smoldering Shield;21101;21002;20850;-1;-1;-1;1;8;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360190;Spiralhorn Shield;21101;15050;20710;-1;-1;-1;1;4;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
360200;Coil Shield;21101;21005;20650;15150;-1;-1;1;1;5;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361000;Kite Shield;21101;21005;-1;-1;-1;-1;2;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361010;Marred Leather Shield;21101;15020;20685;-1;-1;-1;2;1;7;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361020;Marred Wooden Shield;21101;21000;20685;-1;-1;-1;2;3;7;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361030;Banished Knight's Shield;21101;21005;20681;-1;-1;-1;2;2;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361040;Albinauric Shield;21101;21005;21009;15420;-1;-1;2;2;2;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361050;Sun Realm Shield;21101;21005;15100;-1;-1;-1;2;1;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361060;Silver Mirrorshield;21101;21006;20825;15420;-1;-1;2;3;10;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361070;Round Shield;21101;21000;21001;21004;-1;-1;2;5;1;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361080;Scorpion Kite Shield;21101;21005;20845;-1;-1;-1;2;2;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361090;Twinbird Kite Shield;21101;21005;15430;21012;-1;-1;2;2;4;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361100;Blue-Gold Kite Shield;21101;21005;20681;20750;-1;-1;2;2;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361130;Brass Shield;21101;21005;21004;20683;-1;-1;2;2;7;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361140;Great Turtle Shell;21101;15090;20840;15341;-1;-1;2;8;4;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361170;Shield of the Guilty;21101;21006;20740;21004;-1;-1;1;1;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361190;Carian Knight's Shield;21101;21005;21009;20750;-1;-1;2;2;5;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361230;Large Leather Shield;21101;21001;15020;15400;-1;-1;2;3;3;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361240;Horse Crest Wooden Shield;21101;21001;20720;-1;-1;-1;2;3;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361250;Candletree Wooden Shield;21101;21001;20751;-1;-1;-1;2;3;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361260;Flame Crest Wooden Shield;21101;21001;21004;20845;-1;-1;2;3;4;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361270;Hawk Crest Wooden Shield;21101;21001;15430;-1;-1;-1;2;3;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361280;Beast Crest Heater Shield;21101;21005;15030;-1;-1;-1;2;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361290;Red Crest Heater Shield;21101;21005;15030;-1;-1;-1;2;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361300;Blue Crest Heater Shield;21101;21005;21004;20810;-1;-1;2;2;4;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361310;Eclipse Crest Heater Shield;21101;21005;20810;-1;-1;-1;2;2;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361320;Inverted Hawk Heater Shield;21101;21005;15060;-1;-1;-1;2;2;7;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361330;Heater Shield;21101;21005;21004;-1;-1;-1;2;2;4;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
361340;Black Leather Shield;21101;21001;20722;20841;-1;-1;2;2;5;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362000;Dragon Towershield;21101;21005;20855;21007;-1;-1;3;4;8;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362020;Distinguished Greatshield;21101;21005;21001;20685;-1;-1;3;3;3;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362030;Crucible Hornshield;21101;15050;21003;21010;-1;-1;3;6;8;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362040;Dragonclaw Shield;21101;21007;20855;20652;-1;-1;3;5;10;14;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362050;Briar Greatshield;21101;21005;21004;20723;-1;-1;3;3;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362080;Erdtree Greatshield;21101;21005;21010;20683;-1;-1;3;3;3;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362090;Golden Beast Crest Shield;21101;21005;20685;20680;-1;-1;3;3;13;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362120;Jellyfish Shield;21101;20800;21009;15420;-1;-1;3;15;5;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362130;Fingerprint Stone Shield;21101;21003;20845;21002;-1;-1;3;25;10;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362140;Icon Shield;21101;21004;21001;20681;-1;-1;3;2;8;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362150;One-Eyed Shield;21101;21005;21003;20682;-1;-1;3;2;25;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362160;Visage Shield;21101;21005;20850;20682;-1;-1;3;5;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362170;Spiked Palisade Shield;21101;21005;21001;21004;-1;-1;3;2;5;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362190;Manor Towershield;21101;21005;20685;21002;-1;-1;3;4;15;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362200;Crossed-Tree Towershield;21101;21005;21002;21010;-1;-1;3;3;12;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362210;Inverted Hawk Towershield;21101;21005;21004;15430;-1;-1;3;3;10;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362220;Ant's Skull Plate;21101;21008;15050;15150;-1;-1;3;4;5;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362230;Redmane Greatshield;21101;21005;20850;20660;-1;-1;3;3;10;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362240;Eclipse Crest Greatshield;21101;21005;21011;21012;-1;-1;3;3;2;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362250;Cuckoo Greatshield;21101;21005;21009;20750;-1;-1;3;3;5;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362260;Golden Greatshield;21101;21005;20683;20820;-1;-1;3;3;20;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362270;Gilded Greatshield;21101;21005;20720;20685;-1;-1;3;3;20;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362280;Haligtree Crest Greatshield;21101;21005;20811;20653;-1;-1;3;3;20;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362290;Wooden Greatshield;21101;21000;21001;21004;-1;-1;3;7;2;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
362300;Lordsworn's Shield;21101;21005;21002;21004;-1;-1;3;2;7;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363000;Glintstone Staff;21100;20750;-1;-1;-1;-1;1;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363040;Crystal Staff;21100;21003;21009;20780;-1;-1;1;5;3;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363050;Gelmir Glintstone Staff;21100;20850;21003;21009;-1;-1;1;15;7;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363060;Demi-Human Queen's Staff;21100;21000;20750;-1;-1;-1;1;2;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363090;Carian Regal Scepter;2959;20751;21009;21011;-1;-1;1;20;8;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363120;Digger's Staff;21100;21001;20780;21009;-1;-1;1;2;3;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363130;Astrologer's Staff;21100;21000;20780;-1;-1;-1;1;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363170;Carian Glintblade Staff;21100;21009;20750;20812;-1;-1;1;3;7;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363180;Prince of Death's Staff;21100;21010;21009;21012;-1;-1;1;2;6;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363190;Albinauric Staff;21100;20825;21009;15420;-1;-1;1;5;3;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363200;Academy Glintstone Staff;21100;21001;21009;20812;-1;-1;1;2;2;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363210;Carian Glintstone Staff;21100;21009;20750;20812;-1;-1;1;3;7;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363230;Azur's Glintstone Staff;21100;20812;21009;21011;-1;-1;1;25;8;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363240;Lusat's Glintstone Staff;21100;20810;21009;21011;-1;-1;1;25;8;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363250;Meteorite Staff;21100;21001;21011;-1;-1;-1;1;3;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363260;Staff of the Guilty;21100;21013;20723;20682;-1;-1;1;1;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363270;Rotten Crystal Staff;21100;21003;21009;20801;-1;-1;1;5;3;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
363280;Staff of Loss;21100;21001;20800;-1;-1;-1;1;3;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364000;Finger Seal;21002;21003;20680;-1;-1;-1;3;3;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364010;Godslayer's Seal;21002;21003;21012;-1;-1;-1;15;15;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364020;Giant's Seal;21002;21003;20682;15400;-1;-1;12;12;20;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364030;Gravel Stone Seal;20855;21007;20652;-1;-1;-1;12;3;20;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364040;Clawmark Seal;21002;21003;15040;15030;-1;-1;10;10;5;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364060;Golden Order Seal;21010;20820;20811;-1;-1;-1;4;10;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364070;Erdtree Seal;21010;20680;20683;-1;-1;-1;5;30;25;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364080;Dragon Communion Seal;15030;21007;20753;-1;-1;-1;8;3;20;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
364090;Frenzied Flame Seal;20845;20740;20691;-1;-1;-1;25;25;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
370000;Shortbow;21000;15400;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
370010;Misbegotten Shortbow;21000;21001;15340;15400;-1;-1;3;2;15;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
370020;Red Branch Shortbow;21001;15400;20681;-1;-1;-1;8;2;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
370030;Harp Bow;21001;15400;20840;-1;-1;-1;4;2;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
370050;Composite Bow;21000;21001;21013;15400;-1;-1;6;4;1;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371000;Longbow;21001;21013;15400;-1;-1;-1;6;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371010;Albinauric Bow;21001;15420;20810;15400;-1;-1;8;8;13;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371020;Horn Bow;15050;15400;20761;21009;-1;-1;2;3;10;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371030;Erdtree Bow;21013;15400;20722;21010;-1;-1;8;7;10;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371040;Serpent Bow;21001;15400;21008;15150;-1;-1;10;6;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371060;Pulley Bow;21001;21013;15400;15430;-1;-1;8;5;10;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
371070;Black Bow;21001;15400;21012;20831;-1;-1;13;6;3;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
372000;Lion Greatbow;2951;21005;21011;15400;-1;-1;1;4;6;6;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
372010;Golem Greatbow;21002;21003;21011;15400;-1;-1;13;13;3;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
372030;Erdtree Greatbow;21013;15400;20820;21010;-1;-1;15;6;25;6;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
372040;Greatbow;21001;21013;15400;20681;-1;-1;9;3;4;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373000;Soldier's Crossbow;21000;21001;21005;15400;-1;-1;8;2;2;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373020;Light Crossbow;21001;21005;15400;21004;-1;-1;6;2;2;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373030;Heavy Crossbow;21001;21005;15400;20682;-1;-1;8;2;3;13;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373050;Pulley Crossbow;21005;21013;15400;20820;-1;-1;3;7;5;18;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373060;Full Moon Crossbow;21013;21003;15400;21009;-1;-1;8;20;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373080;Arbalest;21000;21001;21005;15400;-1;-1;15;5;2;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
373110;Crepus's Black-Key Crossbow;21001;21005;15400;21012;-1;-1;13;2;10;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
374000;Hand Ballista;21000;21001;21005;15400;-1;-1;20;10;3;6;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
374010;Jar Cannon;15410;21005;20682;-1;-1;-1;30;4;30;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900000;Remembrance of the Grafted * 1;2950;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900001;Remembrance of the Grafted * 1;2950;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900002;Remembrance of the Starscourge * 1;2951;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900003;Remembrance of the Starscourge * 1;2951;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900004;Remembrance of the Omen King * 1;2952;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900005;Remembrance of the Omen King * 1;2952;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900006;Remembrance of the Blasphemous * 1;2953;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900007;Remembrance of the Blasphemous * 1;2953;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900008;Remembrance of the Rot Goddess * 1;2954;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900009;Remembrance of the Rot Goddess * 1;2954;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900010;Remembrance of the Blood Lord * 1;2955;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900011;Remembrance of the Blood Lord * 1;2955;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900012;Remembrance of the Black Blade * 1;2956;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900013;Remembrance of the Black Blade * 1;2956;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900014;Remembrance of Hoarah Loux * 1;2957;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
